WA,Rochester,46.814438,-123.08647
WA,Bingen,45.719294,-121.47838
WA,Wellpinit,47.863857,-118.03661
WA,Bremerton,47.569167,-122.63479
WA,Friday Harbor,48.55113,-123.07563
WA,Carnation,47.648232,-121.91265
WA,Lake Stevens,48.028355,-122.06327
WA,Appleton,45.844123,-121.29141
WA,Fox Island,47.244053,-122.6199
WA,Stanwood,48.222046,-122.38961
WA,Rock Island,47.360902,-120.11338
WA,Rockford,47.463725,-117.11319
WA,Montesano,47.034615,-123.60332
WA,Acme,48.681582,-122.1977
WA,Waverly,47.329704,-117.244981
WA,Bridgeport,47.999618,-119.66129
WA,Tekoa,47.222328,-117.08133
WA,Bay Center,46.630051,-123.95463
WA,La Center,45.8768,-122.62193
WA,Mazama,48.634796,-120.47681
WA,Lummi Island,48.699642,-122.66658
WA,Amanda Park,47.463965,-124.02938
WA,Sequim,48.079979,-123.09916
WA,Ethel,46.532624,-122.74407
WA,Moclips,47.254009,-124.20789
WA,Ocean Park,46.501781,-124.04801
WA,Stratford,47.417461,-119.28312
WA,Ione,48.736168,-117.4111
WA,Beaver,48.066605,-124.30909
WA,Tacoma,47.230402,-122.53272
WA,Graham,47.028423,-122.291
WA,Yacolt,45.843674,-122.39221
WA,Coulee Dam,47.995847,-118.95862
WA,Skamokawa,46.296658,-123.46828
WA,Methow,48.138528,-120.02851
WA,Nooksack,48.834208,-122.335734
WA,Copalis Crossing,47.179475,-124.14241
WA,Riverside,48.528793,-119.45276
WA,Ocean Shores,46.983877,-124.15607
WA,Baring,47.763755,-121.47607
WA,Mansfield,47.880616,-119.54481
WA,Okanogan,48.343356,-119.57656
WA,Moses Lake,47.133606,-119.28455
WA,Mabton,46.177732,-120.02966
WA,Klickitat,45.82786,-121.09804
WA,Puyallup,47.112477,-122.32247
WA,Concrete,48.497601,-121.70018
WA,Cathlamet,46.208318,-123.34624
WA,Sumner,47.196364,-122.1887
WA,Davenport,47.671143,-118.18938
WA,Winthrop,48.488543,-120.24261
WA,Conway,48.337796,-122.34517
WA,Marshall,47.563191,-117.4959
WA,South Cle Elum,47.186592,-120.95503
WA,Waldron,48.701835,-123.02636
WA,Valleyford,47.52507,-117.27054
WA,Elbe,46.761546,-122.17858
WA,Deming,48.841442,-122.12547
WA,Cheney,47.466974,-117.60575
WA,Grays River,46.348706,-123.58307
WA,Ashford,46.75523,-122.01544
WA,Snoqualmie,47.530639,-121.83053
WA,Bothell,47.790653,-122.22021
WA,Wilbur,47.756616,-118.70628
WA,Federal Way,47.309021,-122.36178
WA,Wapato,46.457731,-120.46721
WA,Greenbank,48.085852,-122.57129
WA,Deer Harbor,48.612763,-123.02057
WA,Longbranch,47.200168,-122.77537
WA,Silverlake,46.318482,-122.7757
WA,Cle Elum,47.19377,-120.91733
WA,Uniontown,46.516794,-117.08202
WA,Chehalis,46.630721,-123.01599
WA,Duvall,47.7353,-121.96222
WA,Marcus,48.664206,-118.06417
WA,Malone,46.959091,-123.32595
WA,Rainier,46.871178,-122.67573
WA,Clarkston,46.400365,-117.08313
WA,Aberdeen,46.972965,-123.81923
WA,Carlton,48.231421,-120.12065
WA,Metaline Falls,48.858518,-117.29833
WA,Port Ludlow,47.907561,-122.69416
WA,Snohomish,47.846083,-122.11068
WA,Richland,46.35,-119.32
WA,Veradale,47.643346,-117.19993
WA,Woodland,45.928662,-122.70284
WA,Washougal,45.594465,-122.28112
WA,Bonney Lake,47.18,-122.16
WA,Saint John,47.11653,-117.63938
WA,Bellevue,47.609222,-122.1155
WA,Custer,48.931679,-122.63256
WA,Orcas,48.594255,-122.91828
WA,Burbank,46.191158,-118.87987
WA,Marysville,48.093129,-122.21614
WA,Sedro Woolley,48.518653,-122.16545
WA,Edwall,47.50505,-117.93432
WA,Enumclaw,47.193729,-121.91915
WA,Pacific Beach,47.216861,-124.1974
WA,Napavine,46.580105,-122.90699
WA,Bellingham,48.725417,-122.435478
WA,Shelton,47.224044,-123.10538
WA,Chimacum,47.974586,-122.78382
WA,Naselle,46.370075,-123.76506
WA,Silver Creek,46.528282,-122.57616
WA,Castle Rock,46.308371,-122.8987
WA,Ellensburg,47.009726,-120.52364
WA,Elma,47.03575,-123.40713
WA,Kenmore,47.75287,-122.24736
WA,Long Beach,46.365773,-124.05022
WA,Kelso,46.150433,-122.88566
WA,Granite Falls,48.070852,-121.82242
WA,Tonasket,48.689509,-119.32169
WA,Otis Orchards,47.703698,-117.12007
WA,Ferndale,48.852655,-122.61807
WA,Greenacres,47.648693,-117.15116
WA,Ravensdale,47.359414,-121.88657
WA,Grayland,46.781978,-124.08111
WA,Benton City,46.263399,-119.47909
WA,Bickleton,45.963054,-120.25547
WA,Elmer City,47.998468,-118.95248
WA,Yakima,46.605303,-120.61762
WA,East Wenatchee,47.436898,-120.25742
WA,Newman Lake,47.751434,-117.06934
WA,Freeland,48.029176,-122.54222
WA,Mccleary,47.054419,-123.2739
WA,Cowiche,46.662006,-120.71558
WA,Lamona,47.60894,-118.399551
WA,Vaughn,47.336226,-122.78309
WA,Ephrata,47.297368,-119.57129
WA,Rosalia,47.240334,-117.37365
WA,Spokane,47.632573,-117.49326
WA,Hoodsport,47.446725,-123.21175
WA,Leavenworth,47.728186,-120.73874
WA,Orondo,47.745842,-120.09326
WA,Bow,48.559548,-122.41375
WA,Deer Park,47.966471,-117.48145
WA,Wilson Creek,47.458634,-119.13921
WA,Latah,47.277842,-117.13639
WA,Lakebay,47.268551,-122.76897
WA,Camas,45.60916,-122.40547
WA,Olalla,47.43025,-122.57159
WA,Mukilteo,47.916148,-122.30293
WA,Blaine,48.961443,-122.73714
WA,Oroville,48.9332,-119.38169
WA,Elk,48.041663,-117.24891
WA,Blakely Island,48.586563,-122.80317
WA,Touchet,46.059286,-118.67264
WA,Pe Ell,46.569107,-123.30578
WA,Hunters,48.174649,-118.11361
WA,Usk,48.295497,-117.29236
WA,Fairfield,47.383651,-117.18568
WA,La Push,47.905815,-124.62202
WA,Prescott,46.408852,-118.44876
WA,Issaquah,47.572401,-122.02065
WA,Toppenish,46.35653,-120.33462
WA,Dayton,46.319087,-117.96887
WA,Orting,47.039607,-122.14691
WA,Cosmopolis,46.899189,-123.6907
WA,Moxee,46.540842,-120.33322
WA,Point Roberts,48.99201,-123.05047
WA,Conconully,48.559477,-119.75474
WA,Entiat,47.782158,-120.35944
WA,Brinnon,47.705616,-122.92868
WA,Clallam Bay,48.181608,-124.41188
WA,Dixie,46.138753,-118.15325
WA,Buena,46.421218,-120.315141
WA,Tieton,46.707735,-120.75713
WA,Twisp,48.359904,-120.13051
WA,Ritzville,47.107228,-118.43136
WA,Springdale,48.030848,-117.79563
WA,Carson,45.801513,-121.91147
WA,Vancouver,45.712623,-122.63419
WA,Taholah,47.32251,-124.25814
WA,Curtis,46.483547,-123.1016
WA,Spanaway,47.077796,-122.40517
WA,College Place,46.044936,-118.38466
WA,Garfield,46.983768,-117.19597
WA,Olga,48.63205,-122.81372
WA,Trout Lake,45.981582,-121.5395
WA,Mount Vernon,48.371026,-122.24432
WA,Milton,47.248208,-122.31737
WA,Hansville,47.910628,-122.57489
WA,White Salmon,45.786727,-121.47523
WA,Wauconda,48.810894,-118.93303
WA,Keller,48.080515,-118.69498
WA,Plymouth,45.960734,-119.35637
WA,Winlock,46.493247,-122.92262
WA,Satsop,47.002178,-123.483596
WA,Peshastin,47.552462,-120.60457
WA,Goldendale,45.846697,-120.75703
WA,Cinebar,46.588026,-122.53345
WA,Anatone,46.086657,-117.2491
WA,Orient,48.86407,-118.20557
WA,Oysterville,46.554,-124.02626
WA,Marblemount,48.499159,-121.43163
WA,Steilacoom,47.164965,-122.6005
VA,Riner,37.011934,-80.41897
VA,Powhatan,37.55563,-77.90048
VA,Big Stone Gap,36.851953,-82.77056
VA,Stuart,36.655575,-80.23909
VA,Sutherlin,36.635902,-79.1968
VA,Moon,37.451894,-76.2904
VA,McClure,37.103304,-82.37613
VA,Penhook,36.947422,-79.63536
VA,Burgess,37.860549,-76.35637
VA,Clover,36.864697,-78.76019
VA,Bluemont,39.080229,-77.87192
VA,Columbia,37.758949,-78.14009
VA,Verona,38.19958,-78.99553
VA,Eastville,37.353286,-75.94203
VA,Scottsburg,36.759749,-78.78547
VA,Ashburn,39.020637,-77.52276
VA,Natural Bridge,37.650711,-79.55269
VA,Gwynn,37.501358,-76.28453
VA,Waynesboro,38.076547,-78.89839
VA,Manquin,37.704693,-77.20342
VA,Rappahannock Academy,38.22172,-77.26648
VA,Whitetop,36.59565,-81.59154
VA,Nellysford,37.905649,-78.90273
VA,Lexington,37.794344,-79.47658
VA,Pungoteague,37.616183,-75.791519
VA,Dante,37.001752,-82.28089
VA,Ivor,36.907991,-76.89025
VA,Montross,38.129822,-76.76155
VA,State Farm,37.733844,-77.888082
VA,Evington,37.237928,-79.28268
VA,Henry,36.838473,-79.99093
VA,Bremo Bluff,37.728067,-78.26865
VA,Chesterfield,37.328232,-77.61364
VA,Duffield,36.70122,-82.79538
VA,Sandy Level,36.985629,-79.53939
VA,Virginia Beach,36.799284,-76.17767
VA,Bumpass,37.961187,-77.76824
VA,Onley,37.685447,-75.71051
VA,Exmore,37.522269,-75.86132
VA,Pocahontas,37.305821,-81.34697
VA,Brownsburg,37.929347,-79.31644
VA,Pound,37.10297,-82.59626
VA,Windsor,36.828408,-76.73506
VA,Bluefield,37.222548,-81.3367
VA,Lignum,38.411845,-77.82208
VA,Winchester,39.267257,-78.19396
VA,Lebanon,36.876177,-82.11083
VA,Blackwater,36.627827,-82.96464
VA,Skippers,36.584448,-77.58854
VA,Orange,38.231526,-78.07923
VA,Midlothian,37.48,-77.65
VA,Somerset,38.214023,-78.21596
VA,Rice,37.284087,-78.27559
VA,Fulks Run,38.637545,-78.95205
VA,Amelia Court House,37.338511,-77.95893
VA,Boydton,36.615944,-78.3102
VA,Fort Defiance,38.212067,-78.94563
VA,Kilmarnock,37.733327,-76.34389
VA,Crockett,36.88091,-81.1992
VA,Ford,37.169066,-77.74358
VA,Buckingham,37.581656,-78.62058
VA,Hamilton,39.137667,-77.66186
VA,Callaway,37.010772,-80.08111
VA,Gum Spring,37.801783,-77.92431
VA,Ripplemead,37.351691,-80.67726
VA,Mineral,38.007186,-77.86809
VA,Susan,37.357742,-76.30136
VA,Free Union,38.197583,-78.59304
VA,Keokee,36.851769,-82.93593
VA,Cleveland,36.968491,-82.1623
VA,Fairfax Station,38.760747,-77.31684
VA,Patrick Springs,36.677978,-80.13511
VA,Paeonian Springs,39.149032,-77.61471
VA,Manakin Sabot,37.639354,-77.72841
VA,Meadows Of Dan,36.720001,-80.41975
VA,Capeville,37.201937,-75.952409
VA,Cana,36.609475,-80.67102
VA,Stevensville,37.701245,-76.92919
VA,Fort Monroe,37.002997,-76.32039
VA,Hardy,37.180713,-79.76536
